Detailed Item ID  ↓,,Item Name,Item ID,Detailed Item Name,Organisation Capability,Organisation: Organisation Name,Organisation: Organisation ID,Capability Type,Validation Date,Organisation: Billing Street,Organisation: Billing City,Organisation: Billing State/Province,Organisation: Billing Zip/Postal Code,Sector Mapping ID,Sector Name
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002574,,0019s000005iYCi,Service Provider,1/09/2023,Greenhill Road,Unley,SA,5061,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000478,,0019s000007i80R,Manufacturer,1/09/2023,10 GABRIELLE COURT,BAYSWATER NORTH,VIC,3153,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-004064,,001On00000JfSrh,Supplier,1/09/2023,"5 Solandra Court,",Mornington,TAS,7018,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000480,,001On00000JfSro,Manufacturer,1/09/2023,"39 Collingwood St,",Osborne Park,WA,6017,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000481,,001On00000JfZkA,Manufacturer,1/09/2023,"19 Tacoma Circuit,",Canning Vale,WA,6155,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002573,,001On00000JfZkU,Service Provider,1/09/2023,"11 York Street,",Sydney,NSW,2000,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002566,,001On00000JfZpM,Service Provider,1/09/2023,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000475,,001On00000JfZrN,Manufacturer,1/09/2023,"Transport Street,",Yatala,QLD,4207,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-004067,,001On00000JfZwA,Supplier,1/09/2023,38-40 Wingfield Road,Wingfield,SA,5013,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002570,,001On00000JfZwB,Service Provider,1/09/2023,"Unit 2, 16 Crane Circle,",Karratha,WA,6714,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002575,,001On00000JfZxG,Service Provider,1/09/2023,"24 Webster Road,",Stafford,QLD,4053,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002567,,001On00000Jfa22,Service Provider,1/09/2023,"2 Anzed Court,",Mulgrave,VIC ,3170,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002576,,001On00000Jfa8Z,Service Provider,1/09/2023,35-37 Nissan Drive,Dandenong South,VIC,3175,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000740,,001On00000JfaAQ,Project Management,1/09/2023,12 Sabre Crescent,JANDAKOT,WA,6164,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000479,,001On00000JfaEL,Manufacturer,1/09/2023,"Unit 2, 3-5 Natalia Avenue,",Oakleigh South,VIC,3167,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002571,,001On00000JfaEo,Service Provider,1/09/2023,"Unit 6, 8 Beaconsfield Street",Fyshwick,ACT,2609,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000476,,001On00000JfaGT,Manufacturer,1/09/2023,"Lot 4J, Southern Circuit,",Morwell,VIC,3840,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002569,,001On00000JfaMR,Service Provider,1/09/2023,"97 Harrison Road,",Dudley Park,SA,5008,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-004065,,001On00000JfaNE,Supplier,1/09/2023,"13 Bowen Street,",O'Connor,WA,6163,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000739,,001On00000JfaNl,Project Management,1/09/2023,"13a Stott Road,",Welshpool,WA,6106,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002565,,001On00000JfaTK,Service Provider,1/09/2023,"30 Winnellie Road,",Winnellie,NT,820,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002564,,001On00000JfaTN,Service Provider,1/09/2023,"Unit 2, 15 Daniel Drive,",Carrum Downs,VIC,3201,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-000477,,001On00000JfaZT,Manufacturer,1/09/2023,"Technology Park, 3 Watts Place,",Bently,WA,6102,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-004068,,001On00000JfaaI,Supplier,1/09/2023,"Atlantic Drive,",Keysborough,VIC,3173,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-002572,,001On00000JfabP,Service Provider,1/09/2023,"11 - 13 West Thebarton Road,",Thebarton,SA,5031,,
,,hydrogen cooling system,ITM-009844,Hydrogen Production Cooling System,OC-004069,,001On00000JfujG,Supplier,1/09/2023,"Unit 4, 21 Bell Road South,",Lower Hutt,NI,5010,,
Subtotal,Count,29,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000166,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-004062,,0017F00001ueJ9o,Supplier,1/09/2023,"66 Loftus Road,",Yennora,NSW,2161,SM-000164,Hydrogen Generation & Storage
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000737,,0019s000005iYCi,Project Management,1/09/2023,Greenhill Road,Unley,SA,5061,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002560,,001On0000030Qj7,Service Provider,1/09/2023,"600 Saint Kilda Road,",Melbourne,VIC,3004,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000736,,001On00000JfZkU,Project Management,1/09/2023,"11 York Street,",Sydney,NSW,2000,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000733,,001On00000JfZpM,Project Management,1/09/2023,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002557,,001On00000Jfa1c,Service Provider,1/09/2023,"99 French Street,",Hamilton,VIC,3300,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000734,,001On00000Jfa22,Project Management,1/09/2023,"2 Anzed Court,",Mulgrave,VIC ,3170,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002563,,001On00000Jfa2b,Service Provider,1/09/2023,"1 Hamilton Avenue,",Surfers Paradise,QLD,4217,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000738,,001On00000Jfa8v,Project Management,1/09/2023,"24 Fawcett Crescent,",Perth Airport,WA,6105,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002561,,001On00000Jfa8x,Service Provider,1/09/2023,"Unit 4, 87 Rundle Road,",Salisbury South,SA,5106,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002562,,001On00000Jfa92,Service Provider,1/09/2023,"42-48 Batman Street,",West Melbourne,VIC,3003,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002558,,001On00000JfaNE,Service Provider,1/09/2023,"13 Bowen Street,",O'Connor,WA,6163,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002556,,001On00000JfaOB,Service Provider,1/09/2023,"5-7 Corporate Avenue,",Rowville,VIC,3178,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-002559,,001On00000JfaOo,Service Provider,1/09/2023,"Unit 2, 181 Spence Street,",Bungalow,QLD,4870,,
,,hydrogen generation system,ITM-009842,Hydrogen Generation,OC-000735,,001On00000JfaYy,Project Management,1/09/2023,"6 Integrity Drive,",Westbury,TAS,7303,,
Subtotal,Count,15,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000165,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-000474,,0017F00001ueJGa,Manufacturer,1/09/2023,87 St Georges Road,Norlane,VIC,3214,SM-000163,Hydrogen Generation & Storage
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-000732,,0019s000005iYCi,Project Management,1/09/2023,Greenhill Road,Unley,SA,5061,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-002555,,001On0000030Qj7,Service Provider,1/09/2023,"600 Saint Kilda Road,",Melbourne,VIC,3004,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-002554,,001On00000JfZkU,Service Provider,1/09/2023,"11 York Street,",Sydney,NSW,2000,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-000145,,001On00000JfZoX,Designer,1/09/2023,"5 George Young Street,",Regents Park,NSW,2144,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-004058,,001On00000JfZpM,Supplier,1/09/2023,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-002552,,001On00000Jfa22,Service Provider,1/09/2023,"2 Anzed Court,",Mulgrave,VIC ,3170,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-000146,,001On00000Jfa82,Designer,1/09/2023,"108 Hayden Street East,",Top Camp,QLD,4350,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-004061,,001On00000Jfa8x,Supplier,1/09/2023,"Unit 4, 87 Rundle Road,",Salisbury South,SA,5106,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-000147,,001On00000JfaES,Designer,1/09/2023,"120 Sussex Street,",Sydney,NSW,2000,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-004060,,001On00000JfaEs,Supplier,1/09/2023,"120 Sussex Street,",Sydney,NSW,2000,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-004059,,001On00000JfaNE,Supplier,1/09/2023,"13 Bowen Street,",O'Connor,WA,6163,,
,,tanks,ITM-002397,Hydrogen Gas Storage - Tanks,OC-002553,,001On00000JfaOo,Service Provider,1/09/2023,"Unit 2, 181 Spence Street,",Bungalow,QLD,4870,,
Subtotal,Count,13,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000164,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-002551,,0019s000005iYCi,Service Provider,1/09/2023,Greenhill Road,Unley,SA,5061,SM-000162,Hydrogen Generation & Storage
,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-002550,,001On00000JfZkU,Service Provider,1/09/2023,"11 York Street,",Sydney,NSW,2000,,
,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-004056,,001On00000JfZpM,Supplier,1/09/2023,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,,
,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-002549,,001On00000Jfa22,Service Provider,1/09/2023,"2 Anzed Court,",Mulgrave,VIC ,3170,,
,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-004057,,001On00000JfaFF,Supplier,1/09/2023,"1349 Bonshaw Road,",Ashford,NSW,2361,,
,,air compressor,ITM-002679,Hydrogen Gas Compressor,OC-000363,,001On00000JfaNE,Item Supplier,1/09/2023,"13 Bowen Street,",O'Connor,WA,6163,,
Subtotal,Count,6,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000163,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-002548,,001On00000JfZkU,Service Provider,1/09/2023,"11 York Street,",Sydney,NSW,2000,SM-000161,Hydrogen Generation & Storage
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-000360,,001On00000JfZpM,Item Supplier,1/09/2023,"Unit 42, 49-51 Mitchell Road,",Brookvale,NSW,2100,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-002546,,001On00000Jfa22,Service Provider,1/09/2023,"2 Anzed Court,",Mulgrave,VIC ,3170,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-000144,,001On00000Jfa3X,Designer,1/09/2023,"Level 1, 6 Bennett Street,",Perth,WA,6004,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-000198,,001On00000Jfa96,Designer,1/09/2023,0,Woolongong,NSW,2500,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-000361,,001On00000JfaFF,Item Supplier,1/09/2023,"1349 Bonshaw Road,",Ashford,NSW,2361,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-002547,,001On00000JfaNE,Service Provider,1/09/2023,"13 Bowen Street,",O'Connor,WA,6163,,
,,electrolyser,ITM-009311,Hydrogen Electrolyser,OC-000362,,001On00000JfaUr,Item Supplier,1/09/2023,"17 Antill Street,",Yennora,NSW,2161,,
Subtotal,Count,8,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000162,,whiteboards and pinboards,ITM-002382,Whiteboards,OC-006126,,001On000001uCfa,Manufacturer,1/10/2024,"10 Wollong Street,",Gosford,NSW,2250,SM-000160,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000161,,water heater unit,ITM-009522,Water Heaters - Tankless,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000159,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000160,,water tanks,ITM-002827,Water Heaters - Storage Tank,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000158,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000159,,solar hot water heater,ITM-001940,Water Heaters - Solar,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000157,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000158,,hydraulics - pumps,ITM-001591,Water Heaters - Heat Pump,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000156,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000157,,gas storage hot water units,ITM-003169,Water Heaters - Gas,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000155,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000156,,continuous flow electric water heater,ITM-001411,Water Heaters - Electric,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000154,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000155,,light fittings - internal,ITM-001647,Wall Lighting,OC-004437,,0019s000006YaEd,Supplier,1/10/2024,"36 Axis Cres,",Dandenong South,VIC,3175,SM-000153,"Fixtures, Fitting & Equipment"
,,light fittings - internal,ITM-001647,Wall Lighting,OC-006489,,001On000001WBvy,Manufacturer,1/10/2024,348 Darebin Road,Alphington,VIC,3078,,
,,light fittings - internal,ITM-001647,Wall Lighting,OC-004438,,001On00000JfZxD,Supplier,1/10/2024,"1 Short St,",Auburn,NSW,2144,,
Subtotal,Count,3,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000154,,vinyl flooring and wall covering,ITM-001786,Vinyl Flooring,OC-004435,,0017F00001ueIvo,Supplier,1/10/2024,7 Factories Road,South Geelong,VIC,3220,SM-000152,"Fixtures, Fitting & Equipment"
,,vinyl flooring and wall covering,ITM-001786,Vinyl Flooring,OC-004436,,0019s000006YapL,Supplier,1/10/2024,8 Selgar Avenue,Clovelly Park,SA,5042,,
,,vinyl flooring and wall covering,ITM-001786,Vinyl Flooring,OC-006124,,001On000006Pqsp,Manufacturer,1/10/2024,"29-39 Mills Road,",Braeside,VIC,3195,,
,,vinyl flooring and wall covering,ITM-001786,Vinyl Flooring,OC-004434,,001On00000JfaE7,Supplier,1/10/2024,"6/94 Boundary Road,",Sunshine West,VIC,3020,,
Subtotal,Count,4,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000153,,light fittings - internal,ITM-001647,Track Lighting,OC-006490,,001On000001WBvy,Supplier,1/10/2024,348 Darebin Road,Alphington,VIC,3078,SM-000151,"Fixtures, Fitting & Equipment"
,,light fittings - internal,ITM-001647,Track Lighting,OC-004409,,001On00000JfaEr,Supplier,1/10/2024,"38 Arthur Street,",Fortitude Valley,QLD,4006,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000152,,hydraulic - sanitary fixtures,ITM-009759,Toilets,OC-004408,,001On00000ECUtY,Supplier,1/10/2024,"2/97 Banksia Street,",Botany,NSW,2019,SM-000150,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000151,,whitegoods,ITM-002290,Toasters,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000149,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000150,,tiles,ITM-001900,Tiles - Concrete,OC-006110,,001On000003c9K3,Manufacturer,1/10/2024,"204 Hamilton-Port Fairy Road,",Port Fairy,VIC,3284,SM-000148,"Fixtures, Fitting & Equipment"
,,tiles,ITM-001900,Tiles - Concrete,OC-006109,,001On00000JfaMv,Manufacturer,1/10/2024,"238 Woodpark Rd,",Smithfield,NSW,2164,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000149,,tiles - ceramic,ITM-002718,Tiles - Ceramic/Porcelain,OC-006108,,001On000001qnST,Manufacturer,1/10/2024,"175 Racecourse Road,",Rutherford,NSW,2320,SM-000147,"Fixtures, Fitting & Equipment"
,,tiles - ceramic,ITM-002718,Tiles - Ceramic/Porcelain,OC-006107,,001On00000JfaMv,Manufacturer,1/10/2024,"238 Woodpark Rd,",Smithfield,NSW,2164,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000148,,tapware,ITM-002379,Tapware,OC-006097,,001On000002bUCV,Manufacturer,1/10/2024,"126-128 Freight Drive,",Somerton,VIC,3062,SM-000146,"Fixtures, Fitting & Equipment"
,,tapware,ITM-002379,Tapware,OC-004405,,001On00000ECUtY,Supplier,1/10/2024,"2/97 Banksia Street,",Botany,NSW,2019,,
,,tapware,ITM-002379,Tapware,OC-006096,,001On00000JfZwR,Manufacturer,1/10/2024,"1A Deloraine Rd,",Edwardstown,SA,5039,,
Subtotal,Count,3,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000147,,electronic security system,ITM-002361,Surveillance (incl. CCTV),,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000145,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000146,,whitegoods - domestic oven,ITM-002621,Stoves/Ovens (Domestic),,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000144,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000145,,whitegoods - commercial oven,ITM-001413,Stoves/Ovens (Commercial),,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000143,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000144,,mechanical - air conditioning unit - split system,ITM-007367,Split System Air Conditioning,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000142,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000143,,thermostats,ITM-009841,Smart Thermostat,,,,,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000141,"Fixtures, Fitting & Equipment"
Subtotal,Count,1,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000142,,shower screens,ITM-003594,Shower Screen,OC-000552,,0019s000005FjEr,Manufacturer,1/10/2024,"949 Stud Road,",Rowville,VIC,3178,SM-000140,"Fixtures, Fitting & Equipment"
,,shower screens,ITM-003594,Shower Screen,OC-000553,,0019s000005XgqB,Manufacturer,1/10/2024,"3 Alspec Pl,",Eastern Creek,NSW,2766,,
,,shower screens,ITM-003594,Shower Screen,OC-000555,,001On00000ECUtY,Manufacturer,1/10/2024,"2/97 Banksia Street,",Botany,NSW,2019,,
,,shower screens,ITM-003594,Shower Screen,OC-000551,,001On00000JfZk1,Manufacturer,1/10/2024,"23 Tathra Street,",West Gosford,NSW,2250,,
,,shower screens,ITM-003594,Shower Screen,OC-000554,,001On00000JfaMw,Manufacturer,1/10/2024,"6 King Drive,",Horsham,VIC,3400,,
Subtotal,Count,5,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000141,,shower bases,ITM-008008,Shower Base/Tray,OC-006021,,0019s000005FjEr,Manufacturer,1/10/2024,"949 Stud Road,",Rowville,VIC,3178,SM-000139,"Fixtures, Fitting & Equipment"
,,shower bases,ITM-008008,Shower Base/Tray,OC-006018,,0019s000005XgqB,Manufacturer,1/10/2024,"3 Alspec Pl,",Eastern Creek,NSW,2766,,
,,shower bases,ITM-008008,Shower Base/Tray,OC-006020,,001On00000D4E89,Manufacturer,1/10/2024,"160 Ordish Rd,",Dandenong South,VIC,3175,,
,,shower bases,ITM-008008,Shower Base/Tray,OC-006017,,001On00000JfZk1,Manufacturer,1/10/2024,"23 Tathra Street,",West Gosford,NSW,2250,,
,,shower bases,ITM-008008,Shower Base/Tray,OC-006019,,001On00000JfaMw,Manufacturer,1/10/2024,"6 King Drive,",Horsham,VIC,3400,,
Subtotal,Count,5,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000140,,light fittings - internal,ITM-001647,Sconces,OC-004342,,001On00000JfZxD,Supplier,1/10/2024,"1 Short St,",Auburn,NSW,2144,SM-000138,"Fixtures, Fitting & Equipment"
,,light fittings - internal,ITM-001647,Sconces,OC-006471,,001On00000JfaAB,Manufacturer,1/10/2024,"76 Voltri Street,",Mentone,VIC,3194,,
,,light fittings - internal,ITM-001647,Sconces,OC-006469,,001On00000JfaTt,Manufacturer,1/10/2024,"10 Pearl Street,",Brooklyn,VIC,3012,,
,,light fittings - internal,ITM-001647,Sconces,OC-006470,,001On00000JfaZv,Manufacturer,1/10/2024,"45 Enterprise Street,",Cleveland,QLD,4163,,
Subtotal,Count,4,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000139,,flooring - rubber,ITM-002748,Rubber Flooring,OC-004335,,0019s000006YapL,Supplier,1/10/2024,8 Selgar Avenue,Clovelly Park,SA,5042,SM-000137,"Fixtures, Fitting & Equipment"
,,flooring - rubber,ITM-002748,Rubber Flooring,OC-004334,,001On00000JfaA7,Supplier,1/10/2024,"42a Broadway,",Bonbeach,VIC,3196,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000138,,whitegoods - refrigerator,ITM-001488,Refrigerators (Domestic),OC-006460,,001On000003osYA,Manufacturer,1/10/2024,28-30 Marni Street,Dandenong South,VIC,3175,SM-000136,"Fixtures, Fitting & Equipment"
,,whitegoods - refrigerator,ITM-001488,Refrigerators (Domestic),OC-004329,,001On00000JfZvm,Supplier,1/10/2024,"14 Felstead Drive,",Truganina,VIC,3029,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000137,,whitegoods - refrigerator,ITM-001488,Refrigerators (Commercial),OC-004328,,0019s000005sqoW,Supplier,1/10/2024,"79-99 Pym St,",Dudley Park,SA,5008,SM-000135,"Fixtures, Fitting & Equipment"
,,whitegoods - refrigerator,ITM-001488,Refrigerators (Commercial),OC-006458,,001On000003osYA,Manufacturer,1/10/2024,28-30 Marni Street,Dandenong South,VIC,3175,,
,,whitegoods - refrigerator,ITM-001488,Refrigerators (Commercial),OC-006459,,001On00000JfZwl,Manufacturer,1/10/2024,Shed 3 / 30-32 Butt Street,Canadian,VIC,3350,,
Subtotal,Count,3,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000136,,mechanical - air conditioning unit,ITM-002775,Refrigerated Air Conditioning,OC-006457,,001On00000Ark3y,Manufacturer,1/10/2024,#N/A,#N/A,#N/A,#N/A,SM-000134,"Fixtures, Fitting & Equipment"
,,mechanical - air conditioning unit,ITM-002775,Refrigerated Air Conditioning,OC-003372,,001On00000JfaTg,Service Provider,1/10/2024,"170 Golf Course Road,",Horsham,VIC,3400,,
Subtotal,Count,2,,,,,,,,#N/A,#N/A,#N/A,#N/A,1,
DITM-000135,,light fittings - internal,ITM-001647,Recessed Lighting,OC-006455,,0015K000004RyU9,Manufacturer,1/10/2024,"33 Broadfield Rd,",Broadmeadows,VIC,3047,SM-000133,"Fixtures, Fitting & Equipment"
,,light fittings - internal,ITM-001647,Recessed Lighting,OC-006453,,0019s000006YaEd,Manufacturer,1/10/2024,"36 Axis Cres,",Dandenong South,VIC,3175,,
,,light fittings - internal,ITM-001647,Recessed Lighting,OC-006450,,0019s000007PhLC,Manufacturer,1/10/2024,"39 Tinning Street,",Brunswick,VIC,3056,,
,,light fittings - internal,ITM-001647,Recessed Lighting,OC-006488,,001On000001WBvy,Manufacturer,1/10/2024,348 Darebin Road,Alphington,VIC,3078,,
,,light fittings - internal,ITM-001647,Recessed Lighting,OC-006451,,001On000002I3o5,Manufacturer,1/10/2024,"10 Plane Tree Ave,",Dingley Village,VIC,3172,,
